"Sl_No","Transmission_Type","Ownership","Fuel_Used","km_driven","Ex_Showroom_Price","On_road_Price","selling_price","Place_of_Origin","Complete_Info","Age","MRP"
"503",""" Manual""","""2nd Owner""",""" Petrol""","26677","600000","","568399",""" Bengaluru""",""" 2019 Ford New Figo 1.2 TITANIUM Manual""","3","720000"
"504",""" Manual""","""1st Owner""",""" Petrol""","46373","495000","","400399",""" Bengaluru""",""" 2015 Maruti Celerio ZXI Manual""","7","594000"
"505",""" Manual""","""1st Owner""",""" Petrol""","31383","479000","","411399",""" Bengaluru""",""" 2015 Hyundai i10 SPORTZ 1.1 IRDE2 Manual""","7","574800"
"506",""" Manual""","""1st Owner""",""" Petrol""","14165","712000","","772099",""" Bengaluru""",""" 2018 Hyundai Elite i20 ASTA 1.2 Manual""","4","854400"
"507",""" Manual""","""2nd Owner""",""" Diesel""","51360","","1691000.0","1190899",""" Bengaluru""",""" 2017 Mahindra XUV500 W6 4X2 Manual""","5","1691000"
"508",""" Manual""","""2nd Owner""",""" Petrol""","25932","","605000.0","509999",""" Bengaluru""",""" 2016 Maruti Swift VXI Manual""","6","605000"
"509",""" Manual""","""1st Owner""",""" Petrol""","26288","745000","","859999",""" Bengaluru""",""" 2019 Hyundai Elite i20 1.2 SPORTZ PLUS DUAL TONE VTVT Manual""","3","894000"
"510",""" Automatic""","""1st Owner""",""" Petrol""","5132","","910000.0","845599",""" Bengaluru""",""" 2020 Hyundai GRAND I10 NIOS ASTA PETROL AMT Automatic""","2","910000"
"511",""" Manual""","""1st Owner""",""" Diesel""","13146","1588000","","1706299",""" Bengaluru""",""" 2019 MG HECTOR SHARP 2.0 DIESEL Manual""","3","1905600"
"512",""" Manual""","""1st Owner""",""" Petrol""","83096","","556000.0","298099",""" Bengaluru""",""" 2009 Hyundai i20 MAGNA 1.2 VTVT Manual""","13","556000"
"513",""" Manual""","""1st Owner""",""" Diesel""","34657","871000","","812699",""" Bengaluru""",""" 2016 Maruti Vitara Brezza ZDI Manual""","6","1045200"
"514",""" Manual""","""3rd Owner""",""" Petrol""","28792","415000","","279299",""" Bengaluru""",""" 2013 Maruti Alto K10 VXI Manual""","9","498000"
"515",""" Manual""","""1st Owner""",""" Petrol""","60141","450000","","387099",""" Bengaluru""",""" 2015 Hyundai i10 MAGNA 1.1 IRDE2 Manual""","7","540000"
"516",""" Manual""","""2nd Owner""",""" Petrol""","17684","","821000.0","675699",""" Bengaluru""",""" 2016 Honda Jazz 1.2 V MT Manual""","6","821000"
"517",""" Automatic""","""1st Owner""",""" Diesel""","38331","1734000","","1920399",""" Bengaluru""",""" 2020 KIA SELTOS 1.5 GTX+ AT Automatic""","2","2080800"
"518",""" Manual""","""1st Owner""",""" Petrol""","47650","479000","","411399",""" Bengaluru""",""" 2015 Hyundai i10 SPORTZ 1.1 IRDE2 Manual""","7","574800"
"519",""" Automatic""","""1st Owner""",""" Petrol""","20587","","607000.0","519699",""" Bengaluru""",""" 2019 Maruti Celerio VXI AMT Automatic""","3","607000"
"520",""" Manual""","""1st Owner""",""" Petrol""","46643","671000","","531899",""" Bengaluru""",""" 2014 Maruti Swift Dzire ZXI 1.2 BS IV Manual""","8","805200"
"521",""" Manual""","""1st Owner""",""" Petrol""","51334","370000","","291999",""" Bengaluru""",""" 2016 Datsun Redi Go T (O) Manual""","6","444000"
"522",""" Manual""","""2nd Owner""",""" Petrol""","60268","489000","","360799",""" Bengaluru""",""" 2012 Maruti Ritz VXI BS IV Manual""","10","586800"
"523",""" Automatic""","""2nd Owner""",""" Petrol""","36433","969000","","666399",""" Bengaluru""",""" 2014 Hyundai Verna FLUIDIC 1.6 VTVT SX AT Automatic""","8","1162800"
"524",""" Manual""","""1st Owner""",""" Diesel""","140025","","2005000.0","1097099",""" Bengaluru""",""" 2015 Mahindra XUV500 W10 Manual""","7","2005000"
"525",""" Manual""","""1st Owner""",""" Diesel""","132162","971000","","784799",""" Bengaluru""",""" 2016 Mahindra Scorpio S2 Manual""","6","1165200"
"526",""" Manual""","""2nd Owner""",""" Petrol""","13101","","1253000.0","1043299",""" Bengaluru""",""" 2020 Tata NEXON XZ+ 1.2 Manual""","2","1253000"
"527",""" Manual""","""1st Owner""",""" Petrol""","44146","","685000.0","562499",""" Bengaluru""",""" 2019 Maruti New  Wagon-R VXI 1.0 Manual""","3","685000"
"528",""" Manual""","""2nd Owner""",""" Petrol""","43379","","728000.0","617199",""" Bengaluru""",""" 2019 Hyundai Grand i10 SPORTZ DUAL TONE 1.2 VTVT Manual""","3","728000"
"529",""" Manual""","""1st Owner""",""" Petrol""","24938","420000","","484199",""" Bengaluru""",""" 2016 Maruti Celerio VXI Manual""","6","504000"
"530",""" Manual""","""1st Owner""",""" Petrol""","11427","701000","","864399",""" Bengaluru""",""" 2021 Toyota Glanza G MT PETROL Manual""","1","841200"
"531",""" Manual""","""2nd Owner""",""" Petrol""","21646","531000","","553499",""" Bengaluru""",""" 2019 Maruti Celerio ZXI OPT Manual""","3","637200"
"532",""" Manual""","""1st Owner""",""" Petrol""","42712","689000","","574499",""" Bengaluru""",""" 2017 Ford Figo Aspire 1.2 TITANIUM PETROL Manual""","5","826800"
"533",""" Manual""","""1st Owner""",""" Petrol""","90738","899000","","505199",""" Bengaluru""",""" 2013 Honda City S MT PETROL Manual""","9","1078800"
"534",""" Manual""","""2nd Owner""",""" Petrol""","42231","699000","","635499",""" Bengaluru""",""" 2015 Hyundai Elite i20 ASTA 1.2 Manual""","7","838800"
"535",""" Manual""","""1st Owner""",""" Petrol""","48329","","821000.0","670999",""" Bengaluru""",""" 2016 Honda Jazz 1.2 V MT Manual""","6","821000"
"536",""" Manual""","""3rd Owner""",""" Petrol""","14858","","853000.0","602499",""" Bengaluru""",""" 2019 Hyundai Grand i10 ASTA 1.2 VTVT Manual""","3","853000"
"537",""" Manual""","""2nd Owner""",""" Petrol""","66655","349000","","319799",""" Bengaluru""",""" 2015 Renault Kwid RXT Manual""","7","418800"
"538",""" Manual""","""2nd Owner""",""" Petrol""","28854","","1040000.0","820999",""" Bengaluru""",""" 2017 Honda WR-V 1.2 i-VTEC VX MT Manual""","5","1040000"
"539",""" Manual""","""1st Owner""",""" Petrol""","41263","564000","","403599",""" Bengaluru""",""" 2013 Ford Figo 1.2 TITANIUM DURATEC Manual""","9","676800"
"540",""" Manual""","""1st Owner""",""" Petrol""","70056","672000","","599799",""" Bengaluru""",""" 2016 Hyundai Elite i20 SPORTZ 1.2 Manual""","6","806400"
"541",""" Manual""","""1st Owner""",""" Diesel""","37548","656000","","546599",""" Bengaluru""",""" 2015 Hyundai Xcent SX 1.1 CRDI Manual""","7","787200"
"542",""" Manual""","""1st Owner""",""" Petrol""","62255","396000","","282999",""" Bengaluru""",""" 2014 Maruti Alto 800 LXI Manual""","8","475200"
"543",""" Manual""","""3rd Owner""",""" Petrol""","53541","1037000","","775499",""" Bengaluru""",""" 2017 Honda City V MT PETROL Manual""","5","1244400"
"544",""" Manual""","""2nd Owner""",""" Petrol""","25403","","612000.0","501599",""" Bengaluru""",""" 2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual""","6","612000"
"545",""" Manual""","""1st Owner""",""" Petrol""","24977","","612000.0","552499",""" Bengaluru""",""" 2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","6","612000"
"546",""" Manual""","""1st Owner""",""" Petrol""","14212","599000","","710199",""" Bengaluru""",""" 2018 Maruti Dzire VXI Manual""","4","718800"
"547",""" Manual""","""1st Owner""",""" Petrol""","68727","477000","","528299",""" Bengaluru""",""" 2019 Hyundai NEW SANTRO 1.1 MAGNA MT Manual""","3","572400"
"548",""" Manual""","""2nd Owner""",""" Petrol""","34293","394000","","340199",""" Bengaluru""",""" 2016 Maruti Alto K10 VXI OPT Manual""","6","472800"
"549",""" Manual""","""1st Owner""",""" Petrol""","42107","595000","","502699",""" Bengaluru""",""" 2015 Hyundai Xcent S 1.2 OPT Manual""","7","714000"
"550",""" Manual""","""2nd Owner""",""" Petrol""","34437","415000","","330099",""" Bengaluru""",""" 2014 Maruti Alto K10 VXI Manual""","8","498000"
"551",""" Manual""","""1st Owner""",""" Petrol""","24651","393000","","456399",""" Bengaluru""",""" 2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual""","3","471600"
"552",""" Manual""","""2nd Owner""",""" Petrol""","20303","437000","","444199",""" Bengaluru""",""" 2016 Maruti Wagon R 1.0 VXI Manual""","6","524400"
"553",""" Manual""","""1st Owner""",""" Petrol""","28306","599000","","710199",""" Bengaluru""",""" 2018 Maruti Dzire VXI Manual""","4","718800"
"554",""" Manual""","""1st Owner""",""" Petrol""","37487","","680000.0","521399",""" Bengaluru""",""" 2014 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual""","8","680000"
"555",""" Manual""","""1st Owner""",""" Petrol""","103073","699000","","556799",""" Bengaluru""",""" 2015 Hyundai Elite i20 ASTA 1.2 Manual""","7","838800"
"556",""" Manual""","""1st Owner""",""" Petrol""","44931","415000","","354199",""" Bengaluru""",""" 2014 Maruti Alto K10 VXI Manual""","8","498000"
"557",""" Manual""","""1st Owner""",""" Petrol""","41567","","612000.0","524499",""" Bengaluru""",""" 2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","6","612000"
"558",""" Manual""","""1st Owner""",""" Petrol""","1660","429000","","491499",""" Bengaluru""",""" 2021 Datsun Redi Go T (O) Manual""","1","514800"
"559",""" Manual""","""1st Owner""",""" Petrol""","24742","440000","","429999",""" Bengaluru""",""" 2018 Hyundai Eon SPORTZ Manual""","4","528000"
"560",""" Manual""","""1st Owner""",""" Petrol""","60056","","605000.0","493499",""" Bengaluru""",""" 2014 Maruti Swift VXI Manual""","8","605000"
"561",""" Manual""","""2nd Owner""",""" Petrol""","16009","","427000.0","470899",""" Bengaluru""",""" 2019 Maruti Eeco 7 STR Manual""","3","427000"
"562",""" Manual""","""2nd Owner""",""" Petrol""","72128","","612000.0","493299",""" Bengaluru""",""" 2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","6","612000"
"563",""" Manual""","""1st Owner""",""" Petrol""","8304","","520000.0","488599",""" Bengaluru""",""" 2020 Maruti S PRESSO VXI Manual""","2","520000"
"564",""" Manual""","""1st Owner""",""" Petrol""","21740","1532000","","1623199",""" Bengaluru""",""" 2020 MG HECTOR SMART HYBRID PETROL MT Manual""","2","1838400"
"565",""" Automatic""","""3rd Owner""",""" Petrol""","53871","","755000.0","667199",""" Bengaluru""",""" 2017 Maruti Baleno ZETA 1.2 K12 AMT Automatic""","5","755000"
"566",""" Automatic""","""3rd Owner""",""" Petrol""","14116","517000","","516499",""" Bengaluru""",""" 2018 Maruti Wagon R 1.0 VXI AMT Automatic""","4","620400"
"567",""" Manual""","""2nd Owner""",""" Petrol""","57052","437000","437000.0","445499",""" Bengaluru""",""" 2015 Maruti Wagon R 1.0 VXI Manual""","7","437000"
"568",""" Manual""","""2nd Owner""",""" Petrol""","42699","385000","","410799",""" Bengaluru""",""" 2014 Maruti Wagon R 1.0 VXI Manual""","8","462000"
"569",""" Manual""","""1st Owner""",""" Petrol""","9754","394000","","424999",""" Bengaluru""",""" 2017 Maruti Alto K10 VXI OPT Manual""","5","472800"
"570",""" Manual""","""1st Owner""",""" Petrol""","24905","393000","","466599",""" Bengaluru""",""" 2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual""","3","471600"
"571",""" Manual""","""2nd Owner""",""" Petrol""","47294","385000","","421399",""" Bengaluru""",""" 2014 Maruti Wagon R 1.0 VXI Manual""","8","462000"
"572",""" Manual""","""1st Owner""",""" Petrol""","75304","437000","","445499",""" Bengaluru""",""" 2018 Maruti Wagon R 1.0 VXI Manual""","4","524400"
"573",""" Automatic""","""2nd Owner""",""" Diesel""","58374","2695000","","1980499",""" Bengaluru""",""" 2017 Hyundai Tucson New 4WD AT GLS DIESEL Automatic""","5","3234000"
"574",""" Manual""","""1st Owner""",""" Diesel""","20909","1588000","","1861799",""" Bengaluru""",""" 2019 MG HECTOR SHARP 2.0 DIESEL Manual""","3","1905600"
"575",""" Manual""","""1st Owner""",""" Petrol""","80130","","500000.0","252199",""" Bengaluru""",""" 2010 Hyundai i10 MAGNA 1.2 Manual""","12","500000"
"576",""" Manual""","""1st Owner""",""" Petrol""","58315","747000","","411499",""" Bengaluru""",""" 2011 Hyundai i20 ASTA 1.2 Manual""","11","896400"
"577",""" Automatic""","""1st Owner""",""" Petrol""","3702","","1449000.0","1323299",""" Bengaluru""",""" 2020 Tata NEXON XZA+ SUNROOF 1.2 RTN Automatic""","2","1449000"
"578",""" Manual""","""2nd Owner""",""" Petrol""","21844","","585000.0","435799",""" Bengaluru""",""" 2016 Hyundai i10 SPORTZ 1.1 IRDE2 Manual""","6","585000"
"579",""" Manual""","""2nd Owner""",""" Petrol""","104409","360000","","251599",""" Bengaluru""",""" 2010 Maruti A Star VXI Manual""","12","432000"
"580",""" Manual""","""1st Owner""",""" Petrol""","36619","479000","","411399",""" Bengaluru""",""" 2015 Hyundai i10 SPORTZ 1.1 IRDE2 Manual""","7","574800"
"581",""" Manual""","""2nd Owner""",""" Petrol""","42516","599000","","595499",""" Bengaluru""",""" 2016 Maruti Swift Dzire VXI Manual""","6","718800"
"582",""" Manual""","""1st Owner""",""" Petrol""","16977","327000","","385299",""" Bengaluru""",""" 2016 Renault Kwid RXL Manual""","6","392400"
"583",""" Automatic""","""1st Owner""",""" Petrol""","33458","652000","","473799",""" Bengaluru""",""" 2013 Honda Brio 1.2 VX AT I VTEC Automatic""","9","782400"
"584",""" Manual""","""1st Owner""",""" Petrol""","50033","","585000.0","388199",""" Bengaluru""",""" 2014 Hyundai i10 SPORTZ 1.1 IRDE2 Manual""","8","585000"
"585",""" Manual""","""1st Owner""",""" Petrol""","16222","499000","","547499",""" Bengaluru""",""" 2017 Tata Tiago XZ 1.2 REVOTRON Manual""","5","598800"
"586",""" Manual""","""2nd Owner""",""" Petrol""","64137","622000","","510999",""" Bengaluru""",""" 2016 Volkswagen Ameo COMFORTLINE 1.2 Manual""","6","746400"
"587",""" Manual""","""1st Owner""",""" Petrol""","19389","411000","","523299",""" Bengaluru""",""" 2017 Tata Tiago XM 1.2 REVOTRON Manual""","5","493200"
"588",""" Manual""","""2nd Owner""",""" Petrol""","14825","411000","","496999",""" Bengaluru""",""" 2017 Tata Tiago XM 1.2 REVOTRON Manual""","5","493200"
"589",""" Automatic""","""2nd Owner""",""" Petrol""","28397","","1379000.0","1204599",""" Bengaluru""",""" 2019 Hyundai VENUE 1.0 Turbo GDI DCT AT SX+ DT Automatic""","3","1379000"
"590",""" Manual""","""3rd Owner""",""" Petrol""","38078","326000","","300199",""" Bengaluru""",""" 2017 Maruti Alto 800 VXI Manual""","5","391200"
"591",""" Manual""","""1st Owner""",""" Petrol""","89104","899000","","414499",""" Bengaluru""",""" 2010 Honda City S MT PETROL Manual""","12","1078800"
"592",""" Manual""","""2nd Owner""",""" Petrol""","41936","582000","","514199",""" Bengaluru""",""" 2017 Ford New Figo 1.2 TITANIUM Manual""","5","698400"
"593",""" Automatic""","""1st Owner""",""" Petrol""","76006","1022000","","737599",""" Bengaluru""",""" 2016 Hyundai Verna FLUIDIC 1.6 VTVT SX AT Automatic""","6","1226400"
"594",""" Manual""","""1st Owner""",""" Petrol""","13696","955000","","1058499",""" Bengaluru""",""" 2018 Ford Ecosport 1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) Manual""","4","1146000"
"595",""" Manual""","""2nd Owner""",""" Petrol""","46716","396000","","266099",""" Bengaluru""",""" 2013 Maruti Alto 800 LXI Manual""","9","475200"
"596",""" Manual""","""1st Owner""",""" Diesel""","52602","","1417000.0","1103999",""" Bengaluru""",""" 2019 Hyundai VENUE SX(O) CRDi Manual""","3","1417000"
"597",""" Automatic""","""1st Owner""",""" Petrol""","33402","","621000.0","547099",""" Bengaluru""",""" 2016 Maruti Celerio VXI (O) AMT Automatic""","6","621000"
"598",""" Automatic""","""1st Owner""",""" Petrol""","20465","460000","","469899",""" Bengaluru""",""" 2017 Renault Kwid CLIMBER 1.0 AT Automatic""","5","552000"
"599",""" Manual""","""1st Owner""",""" Petrol""","40948","","605000.0","581899",""" Bengaluru""",""" 2017 Maruti Swift VXI Manual""","5","605000"
"600",""" Manual""","""1st Owner""",""" Petrol""","60290","","1233000.0","1214499",""" Bengaluru""",""" 2019 Hyundai Creta 1.6 SX (O) VTVT Manual""","3","1233000"
"601",""" Manual""","""1st Owner""",""" Petrol""","33735","1037000","","873399",""" Bengaluru""",""" 2017 Honda City V MT PETROL Manual""","5","1244400"
"602",""" Manual""","""1st Owner""",""" Petrol""","62706","420000","","432499",""" Bengaluru""",""" 2014 Maruti Celerio VXI Manual""","8","504000"
"603",""" Manual""","""1st Owner""",""" Petrol""","28575","437000","","432599",""" Bengaluru""",""" 2016 Maruti Wagon R 1.0 VXI Manual""","6","524400"
"604",""" Manual""","""1st Owner""",""" Petrol""","18796","712000","","804399",""" Bengaluru""",""" 2018 Hyundai Elite i20 ASTA 1.2 Manual""","4","854400"
"605",""" Manual""","""1st Owner""",""" Petrol""","30625","","605000.0","528299",""" Bengaluru""",""" 2015 Maruti Swift VXI Manual""","7","605000"
"606",""" Manual""","""1st Owner""",""" Petrol""","46350","1051000","","894899",""" Bengaluru""",""" 2019 Honda City V MT PETROL Manual""","3","1261200"
"607",""" Manual""","""1st Owner""",""" Petrol""","45622","","605000.0","493499",""" Bengaluru""",""" 2014 Maruti Swift VXI Manual""","8","605000"
"608",""" Manual""","""1st Owner""",""" Petrol""","14298","995000","","1130599",""" Bengaluru""",""" 2021 Maruti S Cross ZETA SHVS PETROL Manual""","1","1194000"
"609",""" Manual""","""2nd Owner""",""" Petrol""","13956","628000","","714499",""" Bengaluru""",""" 2019 Hyundai Elite i20 1.2 MAGNA PLUS VTVT Manual""","3","753600"
"610",""" Manual""","""2nd Owner""",""" Petrol""","42562","520000","","427799",""" Bengaluru""",""" 2015 Honda Brio 1.2 S MT I VTEC Manual""","7","624000"
"611",""" Automatic""","""1st Owner""",""" Petrol""","151697","481000","","386699",""" Bengaluru""",""" 2014 Maruti Celerio VXI AMT Automatic""","8","577200"
"612",""" Manual""","""2nd Owner""",""" Petrol""","44701","","605000.0","515599",""" Bengaluru""",""" 2015 Maruti Swift VXI Manual""","7","605000"
"613",""" Manual""","""1st Owner""",""" Petrol""","36059","","680000.0","544499",""" Bengaluru""",""" 2016 Hyundai Grand i10 ASTA 1.2 (O) VTVT Manual""","6","680000"
"614",""" Manual""","""1st Owner""",""" Petrol""","27053","548000","","506299",""" Bengaluru""",""" 2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","7","657600"
"615",""" Manual""","""1st Owner""",""" Petrol""","58464","380000","","358799",""" Bengaluru""",""" 2016 Renault Kwid RXT Opt Manual""","6","456000"
"616",""" Manual""","""1st Owner""",""" Petrol""","37204","385000","","335699",""" Bengaluru""",""" 2016 Hyundai Eon ERA PLUS Manual""","6","462000"
"617",""" Manual""","""1st Owner""",""" Petrol""","149311","990000","","591099",""" Bengaluru""",""" 2015 Ford Ecosport 1.0 ECOBOOST TITANIUM Manual""","7","1188000"
"618",""" Manual""","""4th Owner""",""" Petrol""","31555","","612000.0","410999",""" Bengaluru""",""" 2014 Hyundai Grand i10 SPORTS 1.2 VTVT Manual""","8","612000"
"619",""" Manual""","""1st Owner""",""" Petrol""","20420","","772000.0","625599",""" Bengaluru""",""" 2016 Maruti Baleno DELTA 1.2 K12 Manual""","6","772000"
"620",""" Manual""","""3rd Owner""",""" Petrol""","54775","406000","","311699",""" Bengaluru""",""" 2014 Hyundai Eon MAGNA PLUS Manual""","8","487200"
"621",""" Manual""","""1st Owner""",""" Petrol""","56780","","617000.0","472799",""" Bengaluru""",""" 2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual""","8","617000"
"622",""" Manual""","""1st Owner""",""" Petrol""","32999","307000","","316799",""" Bengaluru""",""" 2016 Maruti Alto 800 LXI Manual""","6","368400"
